id,name,address,city,state,country,zip_code,county,latitude,longitude,description,phone,sunday_hours,monday_hours,tuesday_hours,wednesday_hours,thursday_hours,friday_hours,saturday_hours,rating,address_link,website,resource_type
e6589af5-9510-409f-9592-46e62b7f8cc5,Brookshire Brothers Pharmacy,305 West York St.,Ganado,TX,United States,77962,Jackson,29.0407746,-96.5171908,This pharmacy has a drive-thru and offers flu shots on top of the typical pharmacy tasks. ,(361) 771-2655,Closed,8:30 a.m. - 6:00 p.m.,8:30 a.m. - 6:00 p.m.,8:30 a.m. - 6:00 p.m.,8:30 a.m. - 6:00 p.m.,8:30 a.m. - 6:00 p.m.,9:00 a.m. - 1:00 p.m.,4.7,"https://www.google.com/maps/search/Brookshire+Brothers+305+W.+York,+Ganado+TX+77962/@29.0414522,-96.5163191,17z/data=!3m1!4b1?entry=ttu",https://www.brookshirebrothers.com/store-location/store-76,Pharmacy
7afe22c1-004c-49c2-b5ea-82913f6f5a5d,Morada Victoria East,501 E Larkspur St,Victoria,Texas,USA,77904,Victoria,28.873873847863468,-96.98811110420012,"Our senior cottages offer garage parking, dedicated patios, and spacious living areas. Also, with included lifestyle services such as our restaurant-quality dining, daily recreation and entertainment offerings, and complimentary transportation for errands and medical appointments, Morada Victoria East will make affordable, maintenance-free senior living a reality.",(361) 575-3978,8am-5pm,8am-5pm,8am-5pm,8am-5pm,8am-5pm,8am-5pm,8am-5pm,5.0,"501 E Larkspur St, Victoria, TX 77904",https://www.moradaseniorliving.com/morada-victoria-east-tx/,Assisted Living Facility
c79b7b04-e06c-4bb0-9da1-12513b5309a9,Jackson County Home Health,918 S. Wells Street,Edna,TX,United States,77957,Jackson,28.9708879,-96.637213,"Jackson County Home Health has a goal of assisting patients in functioning as independently as possible while allowing the comfort and peace of mind of remaining in their own homes. Services include chronic illness management, post-surgical and post-injury care, wound care, injections, IV therapy, medication management, anodyne therapy, ambulation, mobility and exercise assistance, and lifeline emergency response. ",(361) 782-7830,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,1.0,https://www.google.com/maps/dir//jackson+county+home+health/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x86423c743da7d997:0x8c0a06001fbee9bd?sa=X&ved=1t:3061&ictx=111,https://www.jchd.org/getpage.php?name=home_health,Home Health
bdd8db26-c271-44af-9bb0-8337a968376d,Jackson County Hospital District,1013 S Wells Street,Edna,TX,United States,77957,Jackson,28.969497680664062,-96.63502502441406,"Jackson County Hospital District provides general medical and surgical care for inpatient, outpatient, and emergency room patients, and participates in the Medicare and Medicaid programs. Emergency room services are available on a 24-hour per day, seven-day per week basis",(361) 782-7800,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,2.6,"https://www.google.com/maps?client=safari&rls=en&oe=UTF-8&um=1&ie=UTF-8&fb=1&gl=us&sa=X&geocode=KbsH5zdxPEKGMcI3aVMkaIoa&daddr=1013+S+Wells+St,+Edna,+TX+77957",https://www.jchd.org/getpage.php?name=services&sub=Our%20Services,Hospital
57658339-d7d8-4ef6-b2ce-5c25c1145d33,El Campo Braces,1005 N. Mechanic Street,El Campo,TX,United States,77437,Jackson,29.200361,-96.272926,"This is a local family owned orthodontic office that is dedicated to providing personalized, gentle care. Part of their commitment is serving patients and helping them make more informed decision about orthodontic needs. ",(979) 543-2411,Closed,8:30 a.m. - 4 p.m. with a lunch break from 12:00 p.m. - 1 p.m.,8:30 a.m. - 4 p.m. with a lunch break from 12:00 p.m. - 1 p.m.,8:30 a.m. - 4 p.m. with a lunch break from 12:00 p.m. - 1 p.m.,8:30 a.m. - 4 p.m. with a lunch break from 12:00 p.m. - 1 p.m.,Closed,Closed,4.0,https://www.google.com/maps/dir//el+campo+braces/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x864183d50f37a1a1:0x11e5eea71ffe7a62?sa=X&ved=1t:3061&ictx=111,https://www.elcampobraces.com,Orthodontist
347dadd6-28fc-44ca-8bc7-7d1bc4bc9d0e,Lake Jackson Orthodontics,101 Abner Jackson Pkwy,Lake Jackson,TX,United States,77566,Jackson,29.0372371673584,-95.45614624023438,"We can help everyone in Lake Jackson find a beautiful smile — children, teens, and adults. Since 1978, local families have come to us for beautiful, healthy smiles and a happy and easy experience.",(979) 480-1258,Closed,8:00 a.m. - 5:00 p.m.,8:00 a.m. - 5:00 p.m.,8:00 a.m. - 5:00 p.m.,8:00 a.m. - 5:00 p.m.,Closed,Closed,5.0,"https://www.google.com/maps?client=safari&rls=en&oe=UTF-8&um=1&ie=UTF-8&fb=1&gl=us&sa=X&geocode=Kak31A7EQ0CGMehDiVzLj3ub&daddr=101+Abner+Jackson+Pkwy,+Lake+Jackson,+TX+77566",https://lakejacksonorthodontics.com,Orthodontics
f8e5006f-c6d1-4542-bc5d-7ec19cf3385a,Cooper Orthodontics,115 North Dixie Dr. #430,Lake Jackson,TX,United States,77566,Jackson,29.021792,-95.4209516,"Services for this office include clear aligners, braces, retainers, and accelerated orthodontics. Virtual care options are available.",(979) 297-0000,Closed,8:00 a.m. - 4:00 p.m.,8:00 a.m. - 4:00 p.m.,8:00 a.m. - 4:00 p.m.,8:00 a.m. - 4:00 p.m.,Closed,Closed,4.9,"https://www.google.com/maps?s=web&client=safari&lqi=ChNjb29wZXIgb3J0aG9kb250aWNzIgOIAQFImavVmueAgIAIWiUQABABGAAYASITY29vcGVyIG9ydGhvZG9udGljcyoGCAIQABABkgEMb3J0aG9kb250aXN0qgFVEAEqFyITY29vcGVyIG9ydGhvZG9udGljcygAMh8QASIbmc0GM63lO3iKqoUiTFeJgfbwVzEBzQWfONFsMhcQAiITY29vcGVyIG9ydGhvZG9udGljc-ABAA&vet=12ahUKEwjtqufsxNmFAxUP_8kDHRK3CvIQ1YkKegQIWRAB..i&cs=1&um=1&ie=UTF-8&fb=1&gl=us&sa=X&geocode=KXcRazWJQUCGMQiFyLwPD3ON&daddr=115+North+Dixie+Dr+%23430,+Lake+Jackson,+TX+77566",https://www.cooperorthodontics.com,Orthodontics
0466eb19-3afe-4c1e-a78a-542b06d4a864,Jackson County Pharmacy,1013 S. Wells Street,Edna,TX,United States,77957,Jackson,28.9686771,-96.6355512,This pharmacy is located within the Jackson County Hospital system. There is no direct website with information available,(361) 782-7822,Closed,9:00 a.m. - 6:00 p.m.,9:00 a.m. - 6:00 p.m.,9:00 a.m. - 6:00 p.m.,9:00 a.m. - 6:00 p.m.,9:00 a.m. - 6:00 p.m.,9:00 a.m. - 1:00 p.m.,N/A,https://www.google.com/maps/dir//jackson+county+pharmacy/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x86423c744e29c1cd:0x4d4f3a14ab9aba43?sa=X&ved=1t:3061&ictx=111,http://www.jchd.org,Pharmacy
550c7d0f-1340-4648-adfa-b824d293f5dc,Edna Pharmacy,604 North Wells Street ,Edna,TX,United States,77957,Jackson,29.0001521,-96.6529485,It is our aim to be an excellent provider for all of the community’s pharmaceutical needs and services to enhance their quality of life,(361) 308-5039,Closed,9:00 a.m. - 7:00 p.m.,9:00 a.m. - 7:00 p.m.,9:00 a.m. - 7:00 p.m.,9:00 a.m. - 7:00 p.m.,9:00 a.m. - 7:00 p.m.,9:00 a.m. - 2:00 p.m.,5.0,"https://www.google.com/maps?client=safari&sca_esv=29f58c58bde83764&rls=en&gs_lp=Egxnd3Mtd2l6LXNlcnAiBmVkbmEgcCoCCAAyERAuGIAEGJECGMcBGIoFGK8BMgsQLhiABBjHARivATIFEAAYgAQyBRAAGIAEMgUQLhiABDIFEC4YgAQyBRAAGIAEMgUQABiABDIFEAAYgAQyBRAAGIAEMiAQLhiABBiRAhjHARiKBRivARiXBRjcBBjeBBjgBNgBAUjXG1DPA1iSEHADeACQAQGYAawBoAHiBqoBAzIuNbgBAcgBAPgBAZgCCqACgRHCAgoQABiwAxjWBBhHwgIREC4YgAQYkQIY0QMYxwEYigXCAgsQABiABBiRAhiKBcICERAuGIAEGLEDGNEDGIMBGMcBwgILEAAYgAQYsQMYgwHCAiAQLhiABBiRAhjRAxjHARiKBRiXBRjcBBjeBBjgBNgBAcICFxAuGIAEGJECGLEDGNEDGIMBGMcBGIoFwgINEC4YgAQYQxjUAhiKBcICChAAGIAEGEMYigXCAg0QLhiABBixAxhDGIoFwgIKEC4YgAQYQxiKBcICEBAuGIAEGEMYxwEYigUYrwHCAhEQLhiABBiRAhixAxiDARiKBcICCBAAGIAEGLEDwgILEC4YgAQYsQMYgwGYAwCIBgGQBgK6BgYIARABGBSSBwczLjYuNy0xoAefdQ&um=1&ie=UTF-8&fb=1&gl=us&sa=X&geocode=KT-Fy02XO0KGMQTVDSntaQ0l&daddr=604+N+Wells+St,+Edna,+TX+77957",https://www.facebook.com/EdnaPharmacy/,Pharmacy
f0860437-3283-4a89-9365-efd49fa7f846,HEB Pharmacy,103 Elm Street,Edna,TX,United States,77957,Jackson,28.9770125,-96.651747,"This pharmacy offers services such as prescription fills, health screenings, prescription flavoring, and nutrition services. ",(361) 781-0789,Closed,9:00 a.m. - 6:00 p.m.,9:00 a.m. - 6:00 p.m.,9:00 a.m. - 6:00 p.m.,9:00 a.m. - 6:00 p.m.,9:00 a.m. - 6:00 p.m.,9:00 a.m. - 2:00 p.m.,4.2,"https://www.google.com/maps?client=safari&rls=en&oe=UTF-8&um=1&ie=UTF-8&fb=1&gl=us&sa=X&geocode=KXneE1XHO0KGMfZyhS_kpMDF&daddr=103+Elm+St,+Edna,+TX+77957",https://www.heb.com/pharmacy/common/landing?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,Pharmacy
9de2ec3e-d2e0-4459-9bf7-2d62290e5a3c,Jackson Medical Clinic,1013A South Wells Street,Edna,TX,United States,77957,Jackson,28.9686771,-96.6355512,"The Clinic offers a variety of services for your convenience which include: employment physicals, well-child visits, and Texas Health Step Program visits, minor procedures, illness and minor injuries, surgical consultations, women's healthcare, and workers' compensation injuries.",(361) 782-7820,Closed,7:00 a.m. - 7:00 p.m.,7:00 a.m. - 7:00 p.m.,7:00 a.m. - 7:00 p.m.,7:00 a.m. - 7:00 p.m.,7:00 a.m. - 5:00 p.m.,8:00 a.m. - 1:00 p.m.,2.4,"https://www.google.com/maps?client=safari&rls=en&oe=UTF-8&um=1&ie=UTF-8&fb=1&gl=us&sa=X&geocode=Kc3BKU50PEKGMesTkhfL3CKD&daddr=1013A+S+Wells+St,+Edna,+TX+77957",https://www.jchd.org/getpage.php?name=medical_clinic&sub=Jackson+County+Medical+Clinic,Primary Care
4d66dae8-ae01-473d-a2d8-7f65382cc608,Ganado Medical Center (MidCoast Wellcare),204 4th Street,Ganado,TX,United States,77962,Jackson,29.0398502,-96.5147163,"This clinic is primarily by-appointment only. Depending on availability, walk-ins are accepted. Our walk-in clinics accept most commercial insurances, Medicare, cash and credit cards. The MidCoast WellCare walk-in clinics are able to treat many common medical issues including: Allergies, Blood pressure issues, Cholesterol / lipid screenings, Constipation issues, Diagnostic lab with exam, Ear aches, Ear lavage (wash), Evaluation, Fish hook removal, Glucose screening, Heat stroke/ overheated issues, IV hydration, Lacerations, Migraine / migraine shots, Pregnancy tests with exam, Rashes, School physicals, Sore throats, Stabilization, STD screening with exam, Steroid shots, Suture removal (stitches), Tetanus / Diptheria / Pertussis (whooping cough) for adults, Urinary tract infection (bladder infections), Vaccines, and more.",(361) 771-3311,Closed,7:30 a.m. - 5:00 p.m.,7:30 a.m. - 5:00 p.m.,7:30 a.m. - 5:00 p.m.,7:30 a.m. - 5:00 p.m.,7:30 a.m. - 5:00 p.m.,8:00 a.m. - 12:00 p.m.,3.8,https://www.google.com/maps/dir//ganado+medical+center/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x864225b8fea864c7:0x5f09e70855a67a85?sa=X&ved=1t:3061&ictx=111,https://midcoasthealthsystem.org/midcoast-wellcare-ganado/,Primary Care
28bad2ad-ad99-46d1-abed-189da78a73a9,Jackson County Services Building WIC Clinic,411 North Wells,Edna,TX,United States,77957,Jackson,28.9805065,-96.6477124,"The Official WIC program is available to low to moderate income pregnant women, recently delivered women, breastfeeding women, infants, and children up to age 5 who are at nutrition risk. Fathers can also bring their children to apply for WIC. You may apply for WIC if you are working or unemployed. Check the Income Guidelines Table to see if you are eligible for WIC. This website was created for women looking for WIC information and locations. We are also working towards adding other locations and services that may help out women. Call ahead for information about the hours because they change frequently.",(361) 578-2884,Closed,9:00 a.m. - 5:00 p.m.,9:00 a.m. - 5:00 p.m.,9:00 a.m. - 5:00 p.m.,9:00 a.m. - 5:00 p.m.,9:00 a.m. - 5:00 p.m.,Closed,N/A,"https://www.google.com/maps/dir//411+N+Wells+St,+Edna,+TX+77957/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x86423bf6b2b937ff:0xa4d0ff187d53bdbb?sa=X&ved=1t:707&ictx=111",https://www.wicprograms.org/li/jackson-county-services-building,Social Services
29448ca4-6b57-42cd-a002-7d2d6efd2511,Gulf Bend Center MHDD,6502 Nursery Dr,Victoria,TX,United States,77904,Jackson County,28.8504177,-97.0178219,"Gulf Bend Center is proud to be regional provider of integrated behavioral health and intellectual & developmental disability services for Calhoun, DeWitt, Goliad, Jackson, Refugio, Lavaca and Victoria Counties.  Our entire staff is dedicated to improving the quality of life in our community for individuals and their families by providing excellent and trusted care for wellness.  Our Center provides a variety of treatment and support services designed to equip our patients along with their families and friends with the tools they need to move beyond their health and developmental challenges.",(361) 575-0611,Closed,8:00 a.m. - 5:00 p.m.,8:00 a.m. - 5:00 p.m.,8:00 a.m. - 5:00 p.m.,8:00 a.m. - 5:00 p.m.,8:00 a.m. - 5:00 p.m.,Closed,3.3,https://www.google.com/maps/dir//gulf+bend+mhmr/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x86425fba194767fb:0xcda3bc6bfc59500c?sa=X&ved=1t:3061&ictx=111,https://www.gulfbend.org,Mental Health
e816af83-5048-45c9-85ee-1bccc9d667d3,HHSC Benefits Office - E Main Street,202 E Main Street,Edna,TX,United States,77957,Jackson,28.9745381,-96.6542422,"Medicaid and the Children's Health Insurance Program (CHIP) provide health coverage for low-income children, families, seniors and people with disabilities.",(361) 782-5227,Closed,8:00 a.m. - 5:00 p.m.,8:00 a.m. - 5:00 p.m.,8:00 a.m. - 5:00 p.m.,8:00 a.m. - 5:00 p.m.,8:00 a.m. - 5:00 p.m.,Closed,N/A,"https://www.google.com/maps/?q=202+East+Main+Street,+Edna,+TX+77957/",https://www.findhelp.org/texas-health-and-human-services-commission-%28hhsc%29--edna-tx--texas-medicaid/5939630197178368?postal=77957,Social Services
1a049ca2-e5b3-49e8-aca6-abab32c9c42d,Cynthia Casillas D.D.S.,5756 S Staples St.,Corpus Christi,TX,United States of America,78413,Nueces,27.69613,-97.37552,"Cynthia Casillas, D.D.S. is a dentist in Corpus Christi, TX. To learn more about their practice call the number below this description.",(361) - 855 - 1521,Closed ,8:30 AM - 5:00 PM,8:30 AM - 5:00 PM,8:30 AM - 5:00 PM,8:30 AM - 5:00 PM,8:30 AM - 5:00 PM,Closed ,4.9,https://maps.app.goo.gl/QCDJhxees2PXZ5jr6,N/A,Dentistry 
be548d5c-0dd4-4281-9ca1-eac5b5bf7a76,Retama Manor  - Victoria,3103 E Airline Rd,Victoria,TX,United States,77901,Victoria,28.82297,96.97156,"Retama Manor is a friendly, homelike skilled nursing facility and rehabilitation center conveniently located near two area hospitals. Our team of caring professionals is dedicated to achieving better healthcare outcomes, one patient at a time. Residents can spend relaxing afternoons in the backyard gazebo and participate in a range of community-integrated activities, including outings to a local mall, festivals and parades, bingo, and family celebrations.",(361) 575-6457,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,5 stars,https://maps.google.com/maps/place//data=!4m2!3m1!1s0x864267efff2b9acf:0x8a4398d7331fc9f?entry=s&sa=X&ved=1t:8290&hl=en-us&ictx=111,https://www.cantexcc.com/snf/retama-manor/,Assisted Living Facility 
50ca3e57-4f24-4705-ab7d-5e9c703402c9,Sodalis Victoria Assisted Living,411 E Larkspur St.,Victoria,TX,United States,77904,Victoria,28.87331,96.98955,"Whether you enjoy the freedom of personal independence or the comfort of being catered to, Sodalis Victoria is tailored to meet your personal needs and preferences. Assisted living and respite services are all available. Our community offers a wide range of options and services for seniors who want to enjoy a carefree lifestyle, providing everything you expect and more.",(361) 576-0444,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,4.4 stars,https://maps.google.com/maps/place//data=!4m2!3m1!1s0x86425df11794ff19:0x5cf6c9eebcb0fa9d?entry=s&sa=X&ved=1t:8290&hl=en-us&ictx=111,https://sodalissenior.com/victoria/,Assisted Living Facility
973fa86e-3ea6-4199-a303-8d6e22bcb1af,Silver Serenity Assisted Living Victoria,3414 Old Goliad Rd,Victoria,TX,United States,77905,Victoria ,28.78937,97.09626,"Welcome to Silver Serenity Assisted Living, where we provide a warm and inviting home away from home for your loved ones. Our locally owned and operated facility, with over 10 acres of country living, was started by a team who recognized the need for quality, personalized care for seniors in Victoria, TX.",(361) 579-0784,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,5 stars,https://maps.google.com/maps/place//data=!4m2!3m1!1s0x86428bc94b7819b5:0x2c330c536f968d5e?entry=s&sa=X&ved=1t:8290&hl=en-us&ictx=111,https://ssalf.com/,Assisted Living Facility 
4ba5d064-b5e7-46ee-b88d-c0c2161d4836,Edinburg Group Home,306 Edinburgh St.,Victoria,TX,United States,77904,Victoria,28.87677,97.01126,"Edinburgh Home is a Medicaid Certified 6 Bed Intermediate Care Facility located in Victoria, TX, with service to the surrounding community. Edinburgh Home is certified by the Centers for Medicare & Medicaid Services (CMS). The Intermediate Care Facility program servers over 100,000 individuals with intellectual disabilities and other related conditions. Edinburgh Home can be contacted at (800) 299-5161 or submit a request for more information.",(361) 578-2940,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,5 stars,https://maps.google.com/maps/place//data=!4m2!3m1!1s0x86425e08b8c0fceb:0x2773eaebdc14c5f5?entry=s&sa=X&ved=1t:8290&hl=en-us&ictx=111,https://carelistings.com/intellectual-disability-care/victoria-tx/edinburgh-home/5ace890793efd2372f990a86#reviews-all,Assisted Living Facility
76384ef6-4fef-4495-9113-b9f8336fff01,Dorothy's Angels,103 Delmar Dr Lot #207,Victoria,TX,United States,77901,Victoria,28.78676,96.96822,Welcome to (Dorothy's angels) where we care it's a small loving place which anyone would want to leave their loved ones with us we take very good care I've been in this kind of business for a long time I love helping elderly we will be doing all kinds of amazing things with them in and outside of the business (welcome to family owned and operated),(361) 572-4477,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,N/A,https://maps.google.com/maps/place//data=!4m2!3m1!1s0x8642679ee0eebffd:0xa5935b99b1d683a4?entry=s&sa=X&ved=1t:8290&hl=en-us&ictx=111,https://www.facebook.com/share/xZ9UznZmu29SMs3Q/?mibextid=LQQJ4d,Assisted Living Facility 
a0126e41-a664-4508-934b-1027f631b803,CHRISTUS Spohn Hospital ,1500 E. Houston St.   ,Beeville,TX,United States of America,78102,Bee,28.40618,-97.73074,"CHRISTUS Spohn Hospital provides services such as virtual care, emergency care, health risk assessments, weight loss surgery, breast imaging, and care for pediatrics, primary health, cancer, heart and vascular, orthopedics, sports medicine, women's health, neurology, spine, gastroenterology, and pain.  ",(361) - 354 - 2000,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,2.5,https://maps.app.goo.gl/mZA3fJUMc2kvigK9A ,https://www.christushealth.org/locations/spohn-hospital-beeville?utm_source=organic&utm_medium=GMB&utm_campaign=website&y_source=1_MTUzNzY1NTQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,Hospital 
b95efd09-b905-49c5-8147-e6d28ca93e4a,Bee County Sheriff's Office ,1509 Galloway Dr.    ,Beeville,TX,United States of America,78102,Bee,28.40403,-97.72951,"Bee County Sheriff serves the people of Bee County by serving as peace officer, enforcing laws, managing the jail, serving warrants, etc. To learn more about what the Sheriff does, click the link below this description. To fax information to the Sheriff's officer use the number (361) - 362 - 3227. ",(361) - 362 - 3221,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,1.7,https://maps.app.goo.gl/6MCU412VRpTG76o27,https://www.co.bee.tx.us/page/bee.sheriff,Criminal Justice
8522c8db-819b-48f9-9dd8-fc6797f46f5e,"Steven Dayton, M.D. ",1602 E Houston St. Suite C,Beeville ,TX ,United States of America,78102,Bee,28.40834,-97.73083,"Dr. Dayton is a family medicine specialist who is affiliated with CHRISTUS Spohn Hospital and Otto Kaiser Memorial Hospital. Currently, he is accepting telehealth appointments. The address below is for CHRISTUS Trinity Clinic. Call the number below this description to make an appointment. ",(361) - 354 - 2900,Closed ,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,Closed ,4,https://maps.app.goo.gl/TysbLEkfX488mGEWA,https://www.christushealth.org/find-a-doctor/steven-dayton-24831?utm_source=organic&utm_medium=GMB&utm_campaign=website&y_source=1_MjYzMzM0MTctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,Family Medicine
333fbea9-894e-4cdc-8fe8-2a6e359e0fc7,"Francisco Calica, M.D. ",711 E Houston St.    ,Beeville,TX,United States of America,78102,Bee,28.40459,-97.74107,"Dr. Calica is a family medicine specialist who is affiliated with CHRISTUS Spohn Hospital and Otto Kaiser Memorial Hospital. Currently he is accepting new patients and telehealth appointments. To learn more or schedule an appointment, call the number below this description.",(361) - 358 - 1000,Closed ,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,Closed ,2.3,https://maps.app.goo.gl/jUokMEskukKSZEY66,https://www.healthgrades.com/physician/dr-francisco-calica-y4nll,Family Medicine
